"company_name","primary_state","confidence","reason","provider","slug","source_url","tracked_in_sources_csv","source_status","bucket_last_run","role_count_active","jobs_listed","jobs_relevant","jobs_inserted","jobs_skipped_old","jobs_skipped_irrelevant","fetch_failed","registry_source_kind","recommended_next_action","source_files_used"
"Open Ocean Robotics","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","open-ocean-robotics","https://apply.workable.com/open-ocean-robotics","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Origin 10x","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","origin-10x","https://apply.workable.com/origin-10x","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Oxforddynamics","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","oxforddynamics","https://apply.workable.com/oxforddynamics","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Pacific Defense","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","pacific-defense","https://apply.workable.com/pacific-defense","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Phantom Auto","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","phantom-auto","https://apply.workable.com/phantom-auto","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Phasorengineering","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","phasorengineering","https://apply.workable.com/phasorengineering","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Prime Robotics 1","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","prime-robotics-1","https://apply.workable.com/prime-robotics-1","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Propelleraero","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","propelleraero","https://apply.workable.com/propelleraero","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Rapyuta Robotics","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","rapyuta-robotics","https://apply.workable.com/rapyuta-robotics","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Rec 2","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","rec-2","https://apply.workable.com/rec-2","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Red Rabbit Robotics","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","red-rabbit-robotics","https://apply.workable.com/red-rabbit-robotics","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Rise Robotics","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","rise-robotics","https://apply.workable.com/rise-robotics","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Robeaute","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","robeaute","https://apply.workable.com/robeaute","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Ryhr","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","ryhr","https://apply.workable.com/ryhr","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Safcsp","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","safcsp","https://apply.workable.com/safcsp","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Shift Robotics","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","shift-robotics","https://apply.workable.com/shift-robotics","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Skylarkdrones","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","skylarkdrones","https://apply.workable.com/skylarkdrones","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Slip Robotics","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","slip-robotics","https://apply.workable.com/slip-robotics","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Sorting Robotics","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","sorting-robotics","https://apply.workable.com/sorting-robotics","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Ssci","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","ssci","https://apply.workable.com/ssci","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Swiftengineering","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","swiftengineering","https://apply.workable.com/swiftengineering","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Talentsis","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","talentsis","https://apply.workable.com/talentsis","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Terabase Energy","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","terabase-energy","https://apply.workable.com/terabase-energy","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Unusual Machines","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","unusual-machines","https://apply.workable.com/unusual-machines","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Veterans Launch Inc","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","veterans-launch-inc","https://apply.workable.com/veterans-launch-inc","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Virtual Surveyor","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","virtual-surveyor","https://apply.workable.com/virtual-surveyor","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Voom Insurance","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","voom-insurance","https://apply.workable.com/voom-insurance","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Warfel Construction","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","warfel-construction","https://apply.workable.com/warfel-construction","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Xtia","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","xtia","https://apply.workable.com/xtia","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
"Zerozero","source_fetch_failed","high","source_performance_fetch_failed_true; underlying_ats_supported_by_daily_sync","workable","zerozero","https://apply.workable.com/zerozero","true","auto","fetch_failed","","0","0","0","0","0","true","ats_api","investigate_slug","sources.csv+source_performance.csv+data\ingestion\production_source_registry.csv"
